,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
43,"On May 14th, 2021, residents moved into Tiny Homes Village—an innovative transitional housing solution in North Park, next to Royal Athletic Park, built from repurposed shipping containers. https://t.co/PJvTk8y34w",2022-05-17 21:43:16.488277,1525553174211346435,2022-05-14 19:06:34+00:00,1,0,5,2,,,,,Jeff_Schlemmer_,758,royal athletic park (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,royal athletic park,Positive,0.3514723777770996
44,"@KristaLoughton position on (plz): increased crime and policing costs, Crystal Pool rebuild, 24/7 camping, Sunday Parking and business friendly initiatives dt, Dog Park at royal athletic, Beacon Hill access for all (including access for those req. cars), amalgamation (with at least Saanich)...",2022-05-17 21:43:18.825920,1524786311755751424,2022-05-12 16:19:20+00:00,1,0,1,0,,,,,roblittledotca,351,royal athletic park (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,royal athletic park,Positive,0.36927977204322815
45,@Adam_Stirling  My gut feeling about the North Park Neighbourhood is that they were offered Royal Athletic Park if they accepted the homeless village.,2022-05-17 21:43:18.825920,1524426046006693888,2022-05-11 16:27:46+00:00,0,0,0,0,,,,,BusyBurn,580,royal athletic park (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,royal athletic park,Negative,0.37572911381721497
46,"@KristaLoughton position on (plz): increased crime and policing costs, Crystal Pool rebuild, 24/7 camping, Sunday Parking and business friendly initiatives dt, Dog Park at royal athletic, Beacon Hill access for all (including access for those req. cars), amalgamation (with at least Saanich)...",2022-05-17 21:43:22.360940,1524786311755751424,2022-05-12 16:19:20+00:00,1,0,1,0,,,,,roblittledotca,351,royal athletic park (victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,royal athletic park,Positive,0.36927977204322815
47,"IMINT #95864 from Topaz 3 (EXPERIMENTAL)

1. Light Tent
2. Mithril Rhizome Data Center https://t.co/ejeooFmcIv",2022-05-17 21:43:30.384281,1526757271132315648,2022-05-18 02:51:13+00:00,0,0,0,0,,,,,WeirdSatellite,2648,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Positive,0.4033524990081787
48,"Alas, here is Kothar, an outlaw with a short sword and a leather armor.

Str:10(⚃⚀⚄), Ag:13(⚄⚃⚃), Stam:12(⚅⚀⚄), Per:9(⚂⚃⚁), Int:12(⚀⚄⚅), Luck:10(⚂⚃⚂)

A creepy topaz crown was stolen from the armory by a shrieker. It must be found!",2022-05-17 21:43:30.384281,1526671741237354496,2022-05-17 21:11:21+00:00,0,0,0,0,,,,,dcc_0,187,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Positive,0.404811292886734
49,"it rose as a stolen orb, when at night it creeps, it will be like a topaz from the holes.",2022-05-17 21:43:30.384281,1526260296662151168,2022-05-16 17:56:25+00:00,0,0,0,0,,,,,Newmoonbot1,5,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Positive,0.3593665361404419
50,Topaz who has stolen our hearts!! Let’s get this boy funded ❤️❤️❤️ https://t.co/uiOkKLazaK,2022-05-17 21:43:30.384281,1525864379513700353,2022-05-15 15:43:11+00:00,0,0,11,7,,,,,nic_bebb,1171,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Neutral,0.3424759805202484
51,"@Elijah_MT8 The bug curse cards buys my beast some time. Seems like when I try two fish they get killed before the beast nuts and topaz can get too powerful. Lots of teams have no clear cards also so screws them up. Love the content. Addicted to Origins. All I want to do is play it, lol.",2022-05-17 21:43:30.384281,1525098555047813121,2022-05-13 13:00:05+00:00,0,0,2,0,,,,,TMan_423,1322,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Negative,0.3464910387992859
52,@topaz_kell I'm addicted to those,2022-05-17 21:43:30.384281,1524823328594305024,2022-05-12 18:46:26+00:00,1,0,3,0,,,,,noneofyours99,70634,topaz (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,topaz,Positive,0.3916177749633789
53,"While on their pit stop, Campanella finds sand that is all crystals which includes topaz and jade. The volume 17 animate and twitter art featured these stones, linking to Nene and Kou. Beforehand, we find out that all the pebbles in the riverbed are transparent which implies that https://t.co/K4f5rGXWFt",2022-05-17 21:43:31.700504,1525925580176236550,2022-05-15 19:46:23+00:00,1,0,20,1,,,,,sakuraskullz,1124,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Positive,0.3848070800304413
54,@stefsrescue You gave him the chance when no one else who could would 🥺💔so many of us are willing to help and just want poor Topaz to live his best life after all he’s been through . I’m sure between us we can do this 💪🏼. Have sent a little bit .. will send more at end of the week😊 x,2022-05-17 21:43:31.700504,1525879872828194816,2022-05-15 16:44:45+00:00,1,0,1,0,,,,,AngieCow66,53,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Negative,0.3426874876022339
55,"If you can help Topaz that would be great, poor Love.
found dragging his back legs, he has shrapnel in back from an attack from the Russians in #Ukraine.
Please help and give what you can. He deserves all the help he can get.  ❤️👇💰 however small it all helps.
Thank you. xx https://t.co/aLl6zquqNu",2022-05-17 21:43:31.700504,1525865838129172482,2022-05-15 15:48:59+00:00,0,0,0,1,,,,,ljonesljones14,2323,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Negative,0.3471316993236542
56,Cheerful sky blue noon; Topaz vulture in meadow; Knight strolls to fat pit.,2022-05-17 21:43:31.700504,1525581717813215234,2022-05-14 21:00:00+00:00,0,0,0,0,,,,,MonstrousHaiku,34,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Positive,0.33654308319091797
57,@raiseyourglass0 @Dogs4Rescue @MiriMission any advice please for poor Topaz? 😢,2022-05-17 21:43:31.700504,1525535532322897923,2022-05-14 17:56:28+00:00,0,0,0,1,,,,,Tasha78N,52,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Negative,0.3612355887889862
58,"@TheUndyingSpear @Earthshxper @HoundOfCuIann with Scáthach launching the first attack, she did the same in her battle with Pit. “Ein Körper ist ein Körper!” Rin exclaimed, tossing the topaz
she had previously retrieved toward the other Magus. They would quickly explode in a blinding white light, providing Rin with the -",2022-05-17 21:43:31.700504,1525291249514729479,2022-05-14 01:45:47+00:00,1,0,1,0,,,,,TohsakaPride,525,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Negative,0.35126715898513794
59,"@HoundOfCuIann @TohsakaPride @TheUndyingSpear out. This is between ya and me now..~""

With that Pit took off the glove on his left hand as he reached into his pocket and pulled out a topaz. Gem magecraft? Seems he knew that too, or at least that's what it seemed until Pit put the gemstone into his left hand and then he -",2022-05-17 21:43:31.700504,1525262278869798913,2022-05-13 23:50:39+00:00,1,0,1,0,,,,,Earthshxper,1161,topaz (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,topaz,Negative,0.3546537458896637
