text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
"LAKESIDE CAMPING AND TOURING: Come and stay at this lovely rural location in the beautiful grounds of Castle Howard in North Yorkshire at https://t.co/KAoB2LRHI1
#camping #touring #campervan #campinglife #camper #campsite #campinguk  #northyorkshire 
@CastleHowardEst https://t.co/ldCiDUCQuX",2022-08-22 19:17:12.881131,1560206138616041473,2022-08-18 10:05:05+00:00,0,0,3,0,,,campsite_finder,5014,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.41149234771728516
@ladycowparsley Bob White is named after the Director of the Fairfield County Animal Shelter who treated him so well when I delivered him as a stray. He talked me into keeping him. One of the best decisions I've ever made.,2022-08-22 19:17:12.881145,1559734718941302785,2022-08-17 02:51:50+00:00,1,0,0,0,,,FeralBoatman,853,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.41116806864738464
Bernie the camper on his jollies with the Eagers - having loads of fun 💜 https://t.co/bZFKuoXoep https://t.co/aUdD6O8Ucv,2022-08-22 19:17:12.881157,1559625319220379648,2022-08-16 19:37:07+00:00,0,1,2,0,,,JeanStephens66,523,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.38284069299697876
"After a summer of near constant shootings last year, those living around Mt. Scott Park advocated for barriers to slow down traffic and raise awareness around gun violence.

https://t.co/5LgvlCrMwB",2022-08-22 19:17:12.881170,1559537971962859520,2022-08-16 13:50:01+00:00,4,0,1,0,,,KATUNews,242108,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.34971296787261963
Just listed by Beatrice Sorenson in #Fairfield #CA. 2375 Digerud Dr! Please retweet!  https://t.co/E9R0ukiYZJ https://t.co/9Uc8A1IZwV,2022-08-22 19:17:15.700997,1561889746930089985,2022-08-23 01:35:08+00:00,0,0,0,0,,,UNBROKERAGE,110,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3880833685398102
"Combining lifestyle convenience with a great sense of charm and warmth, this freestanding single level home is perfect for first time buyers and investors alike.
For more details click here: https://t.co/Qn08hcRVHG https://t.co/ToF7ZhaBTH",2022-08-22 19:17:15.701041,1561882318801088512,2022-08-23 01:05:37+00:00,0,0,0,0,,,CabramattaAu,876,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.43038827180862427
"16651 NORTHVIEW CRESCENT | GRANDVIEW SURREY | $4,380,000

1.41 ACRES SUBDIVIDABLE land in Sought-after Grandview. Back on City Park, amazing opportunity to build your Dream Home with North Shore mountains. For more information: https://t.co/6ViIXlRSuA https://t.co/OZ0jnO7vQS",2022-08-22 19:17:15.701050,1561874002699771904,2022-08-23 00:32:35+00:00,0,0,0,0,,,lenaxu_homes,34,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.43107178807258606
Benicia High football practices Monday. The team is very junior-heavy this season. Panthers play Fairfield on Friday at home. Look for season preview this week @vjotimesherald https://t.co/ugp64mbJEl,2022-08-22 19:17:15.701058,1561872137970864128,2022-08-23 00:25:10+00:00,0,0,2,1,,,TgaseVTH,927,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.4003090262413025
"@leadlagreport I'm waiting for those home prices to decline, but they're not moving much in Fairfield County, CT. At least not yet.",2022-08-22 19:17:15.701068,1561868615464402944,2022-08-23 00:11:10+00:00,0,0,0,0,,,LouEsposito67,40,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.37675759196281433
"St. Vincent de Paul vs Credo - 2022 CIF North Coast Section High School Live Stream
ᴡᴀᴛᴄʜ ᴄʟɪᴄᴋ ʜᴇʀᴇ ▶️ https://t.co/jbEGVRMh1B
The Credo (Rohnert Park, CA) varsity volleyball team has a home non-conference match vs. St. Vincent de Paul (Petaluma, CA) today @ 6p.",2022-08-22 19:17:15.701075,1561861148156125185,2022-08-22 23:41:30+00:00,0,0,0,0,,,NodBad11,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.3955393135547638
Fairfield County Home Heavily Damaged During Fire https://t.co/sP3BDHh6mD,2022-08-22 19:17:15.701083,1561860162050314241,2022-08-22 23:37:35+00:00,0,0,0,0,,,CT_Homesteader,785,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.3716127574443817
Woman killed in crash near Home Avenue in North Park – News https://t.co/o5cc46gqtS,2022-08-22 19:17:15.701091,1561847492915904512,2022-08-22 22:47:14+00:00,0,0,0,0,,,suutannews,286,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Positive,0.38786622881889343
"📞 Hello, Tiger fans? Hey, it’s @ochobean! 

Just calling to remind you that…

IT’S GAME WEEK!

We’re home on Friday at 7 vs. Colgate and Sunday at 7 vs. Fairfield!

See you there! 🐅⚽️ https://t.co/qWqWM59lrg",2022-08-22 19:17:15.701098,1561842805051478017,2022-08-22 22:28:37+00:00,0,0,25,5,,,PrincetonWSoc,5082,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.42241761088371277
"This lovely Fairfield home measures 1,245 square feet. https://t.co/duPtRfcPPR",2022-08-22 19:17:15.701105,1561842513580785666,2022-08-22 22:27:27+00:00,0,0,0,0,,,fairfieldpatch,6947,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout,Neutral,0.431622713804245
