,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
3019,"The Victoria Foundation would like to introduce you to our new staff member, Director of Finance, John Kelly. 

🚴 ⚽ He is an avid cyclist, is crazy about soccer and is a keen supporter of Manchester United. https://t.co/pFoOAv1yVV",2022-08-04 01:01:00.466474,1554898685754064896,2022-08-03 18:35:09+00:00,0.0,0.0,2.0,0.0,,,VicFoundation,8625,(from:avivanisle OR from:vicfoundation OR from:mydvba OR from:tourismvi OR from:victoriavisitor) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
3020,"Here is the August edition of the Victoria Youth Job Blast!
🌈 https://t.co/m58LN7RJSl

Want to know more? Check out our monthly program guide:
🌈 https://t.co/P51GPHfZoQ

Not a WorkBC client? Apply online at https://t.co/b6ts9UDbVS

#WorkBCVictoria #YouthEmployment #YYJ https://t.co/oEjXcUX8x8",2022-08-04 01:01:23.333631,1554890041331154950,2022-08-03 18:00:48+00:00,0.0,0.0,0.0,0.0,,,VictoriaWorkBC,2519,(from:victoriaworkbc OR from:sookecoalition OR from:workingupstream OR from:existenceprojct OR from:safervic) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
3021,"Collin Spires Co host, fashion model. Get your Homeless Idea podcast swag on. https://t.co/3TCpNjcXM8",2022-08-04 01:02:18.219742,1554811002679541760,2022-08-03 12:46:44+00:00,0.0,0.0,1.0,0.0,,,BeaconHillFolks,1151,(from:beaconhillfolks OR from:housesooke OR from:outreachsolid OR from:thebackpackpro1 OR from:tagvictoriabc) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,individual
3022,@VoteYYJWilliams Is your qualification to run for council that you oppose new housing?,2022-08-04 01:02:36.689335,1554984450638749697,2022-08-04 00:15:57+00:00,0.0,0.0,1.0,0.0,,,TalktoARYZE,3924,(from:talktoaryze OR from:acehsociety OR from:youngparentssup OR from:firstmetvic OR from:vicplacemaking) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3023,"That's right folks! We're hiring for multiple positions here at Habitat for Humanity Victoria. Join our amazing team of people who work together every day to make a difference in our community. 

Visit https://t.co/IaRrlHtjw1 to view our current opportunities. https://t.co/bNEjfRHpu1",2022-08-04 01:05:37.131941,1554958883495575553,2022-08-03 22:34:22+00:00,0.0,0.0,0.0,0.0,,,HabitatVictoria,1572,(from:extremeoutreach OR from:varcsvictoria OR from:habitatvictoria OR from:victoriabuzzes OR from:victorianews) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
3024,Esquimalt also made the list.  https://t.co/yzkaCWCvf7 #victoriabuzz #yyj,2022-08-04 01:05:39.481222,1554874986128707588,2022-08-03 17:00:59+00:00,3.0,1.0,4.0,4.0,,,victoriabuzzes,21449,(from:extremeoutreach OR from:varcsvictoria OR from:habitatvictoria OR from:victoriabuzzes OR from:victorianews) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3025,"While the majority of the gang violence has been contained to the Lower Mainland, The Combined Forces Special Enforcement Unit also warned that those involved are travelling all throughout B.C.
https://t.co/7Hb5zPhDg3",2022-08-04 01:05:41.815685,1554938354772242432,2022-08-03 21:12:47+00:00,0.0,0.0,4.0,2.0,,,VictoriaNews,22396,"(from:extremeoutreach OR from:varcsvictoria OR from:habitatvictoria OR from:victoriabuzzes OR from:victorianews) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",individual
3026,It'll be held at UVic.  🏀  https://t.co/tSqY7yaqSs #victoriabuzz #yyj,2022-08-04 01:05:53.341618,1554919539158179844,2022-08-03 19:58:01+00:00,0.0,1.0,2.0,0.0,,,victoriabuzzes,21449,(from:extremeoutreach OR from:varcsvictoria OR from:habitatvictoria OR from:victoriabuzzes OR from:victorianews) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,individual
3027,"Investment firms have become the biggest new buyers of U.S. homes.
Some advocacy groups fear families can't compete against money managers with billions in assets. https://t.co/QCyF828LZJ",2022-08-04 01:06:02.551913,1554799242237059072,2022-08-03 12:00:00+00:00,33.0,8.0,38.0,17.0,,,CBCNews,3370257,(from:saanichnews OR from:goldstreamnews OR from:sookenews OR from:oakbaynews OR from:cbcnews) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3028,"A lack of Canadian credit, work history,  or guarantor can make it hard for newcomers who have money to find homes.  https://t.co/6nz3Hnvkl9",2022-08-04 01:06:02.551939,1554776630496739328,2022-08-03 10:30:09+00:00,11.0,0.0,22.0,6.0,,,saanichnews,15709,(from:saanichnews OR from:goldstreamnews OR from:sookenews OR from:oakbaynews OR from:cbcnews) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3029,Toronto Raptors to hold 2022-23 NBA training camp at UVic. https://t.co/uqQGdlkEQU,2022-08-04 01:06:16.378504,1554960151676743682,2022-08-03 22:39:24+00:00,0.0,0.0,0.0,0.0,,,saanichnews,15709,(from:saanichnews OR from:goldstreamnews OR from:sookenews OR from:oakbaynews OR from:cbcnews) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,individual
3030,"Councillor @Stephen_Andrew address element of recent @MNP_LLP governance review that detailed concerns with unduly lengthy council meetings contributing to poor decision making &amp; governance. This has been a concern for many members of the public as well. #yyj https://t.co/tJEHTgkeoy As a council and a community, we must engage in thoughtful discussion and dialogue on important issues. City staff must also have their time and work respected. I won’t support pushing the MMI hearing on Thursday past 11 pm.https://t.co/erJNrx2A5u",2022-08-04 01:06:23.447329,1554943317179215872,2022-08-03 21:32:30+00:00,1.0,0.0,4.0,0.0,,,Adam_Stirling,10419,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
3031,"Metro Vancouver's housing market is in a 'new cycle,' the region's real estate board says.  https://t.co/oYJ8PXwCMf",2022-08-04 01:06:25.866105,1554961630957551616,2022-08-03 22:45:17+00:00,1.0,0.0,0.0,0.0,,,CTVNewsVI,76267,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3032,Some things to know ahead of the Missing Middle Housing public hearing https://t.co/Pak8Sp2QCI,2022-08-04 01:06:25.866132,1554954744216502272,2022-08-03 22:17:55+00:00,3.0,3.0,2.0,0.0,,,CHEK_News,53585,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3033,Editorial: Meeting the need for greater housing density https://t.co/PE7ZoYcZqa,2022-08-04 01:06:25.866141,1554821971304751104,2022-08-03 13:30:19+00:00,0.0,7.0,16.0,5.0,,,timescolonist,88333,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3034,"Why crime severity score is Victoria 148, Oak Bay 29. Hint: partying https://t.co/VXnob3ajia",2022-08-04 01:06:25.866149,1554799278635327488,2022-08-03 12:00:09+00:00,4.0,4.0,7.0,1.0,,,Adam_Stirling,10419,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3035,"BC Housing CEO Shayne Ramsey is stepping down from the organization, saying he no longer has confidence he can ""solve the complex problems facing us at BC Housing.""  https://t.co/Y8SEbnTCeX",2022-08-04 01:06:32.909384,1554746453402214400,2022-08-03 08:30:14+00:00,0.0,1.0,0.0,3.0,,,CTVNewsVI,76267,(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,individual
3036,"Chay Feuser discusses the day her son Cason was attacked by a cougar while camping, and the next steps for his recovery.  https://t.co/vs96UIgiuR",2022-08-04 01:06:37.574329,1554882358708428803,2022-08-03 17:30:17+00:00,0.0,0.0,2.0,0.0,,,CTVNewsVI,76267,"(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",individual
3037,"Are sexual assaults on the rise in Victoria? Elijah Zimmerman Executive Director, Victoria Sexual Assault Centre will join us at 8:50",2022-08-04 01:06:37.574361,1554853550882275330,2022-08-03 15:35:48+00:00,0.0,0.0,1.0,0.0,,,cfax1070,26585,"(from:cfax1070 OR from:chek_news OR from:ctvnewsvi OR from:timescolonist OR from:adam_stirling) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",individual
