text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Christmas and New Year spent at my home in the Highlands of Scotland. Natch. I couldn't stay away. A week booked off work in January to extend my stay before heading back to the shire and numerous new work projects for 2023. HNY🥃🦇🌳🦡🦉 #Highland #Scotland #landscapephotography https://t.co/74HEYmSyN6,2022-12-28 20:32:08.900754,1608064358159994882,2022-12-28 11:36:34+00:00,1,0,5,0,,,Treegrrrl,,2603,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Our #GeoparkOfTheDay is @nwhgeopark in the far north of the Scottish Highlands. 

The Global Geopark is home to the oldest rocks in the UK, with their Lewisian gneiss being over 3 billion years old! 

#GlobalGeoparksNetwork 
@unescouk
@unescoEARTH https://t.co/jSB5OJK6ZX",2022-12-28 20:32:08.900792,1608040475050606595,2022-12-28 10:01:39+00:00,0,0,2,1,,,RivieraGeopark,"South Devon, UK",4557,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares ‘low-key’ Christmas at her parents’ home in the Southern Highlands https://t.co/JrHYF8gl03 #health,2022-12-28 20:32:08.900877,1608031439571787777,2022-12-28 09:25:45+00:00,0,0,0,0,,,prisillamanove,Papua New Guinea,3217,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Christmas in the Highlands Free on KU
BestSeller Amazon 

When Niamh's life falls apart she flees home to the Highlands. Love is the last thing on her mind but the snowy hamlet of Arden is magickal.

""Enjoyable read.""

https://t.co/CWkLH0I1tq

#Romance #Kindlebooks #Reading https://t.co/4KcLRNm61u",2022-12-28 20:32:08.900905,1608029821023436801,2022-12-28 09:19:19+00:00,1,0,10,14,,,ArnoldRimmer1,Port Macquarie NSW,370,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"The highlands are home to many indigenous communities, each with their own unique culture and traditions. From the Huli wigmen to the Dani people, there is so much to learn and discover.
Instagram 📸📸: @papuanewguineapictures https://t.co/Kv6dodeKgv",2022-12-28 20:32:08.900941,1608028930908491782,2022-12-28 09:15:47+00:00,1,0,13,0,,,TealePB,"Saanich, British Columbia",3551,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@tomhagan88 Hahaha,  we are 30 mins from home and been in southern highlands since Wednesday.  We have had cold Turkey,  Ham and Pork with salad for the last week. Tonight will be some Mexican bean/mince for dinner.  Can't wait for it with a cold one",2022-12-28 20:32:08.900977,1608004755825262594,2022-12-28 07:39:43+00:00,1,0,1,0,,,ViralTrunk,World ,318,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@BruceCuthbert7 @crd_bc I can't speak for the CRD, and the details of any policy are something I'll have to hammer out with my colleagues in Saanich. 

However, saving money, improving worker well-being and safety, and helping fight climate change are all strong incentives 👍",2022-12-28 20:32:08.901015,1607959004982173696,2022-12-28 04:37:55+00:00,0,0,1,0,,,bouncenationke,"Nairobi, Kenya",1997,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares 'low-key' Christmas at her parents' home in the Southern Highlands https://t.co/qsKkhlbGiC,2022-12-28 20:32:08.901079,1607952887778365442,2022-12-28 04:13:37+00:00,0,0,0,0,,,ny_breaking,United States,258,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares 'low-key' Christmas at her parents' home in the Southern Highlands https://t.co/2R82bSB1TR,2022-12-28 20:32:08.901142,1607941619096879105,2022-12-28 03:28:50+00:00,0,0,0,0,,,whatsn2day,United States,202,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares ‘low-key’ Christmas at her parents’ home in the Southern Highlands https://t.co/N9UdY2TL3V,2022-12-28 20:32:08.901180,1607941189059186690,2022-12-28 03:27:08+00:00,0,0,0,0,,,9Breakingnew,Etats-Unis,2694,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares ‘low-key’ Christmas at her parents’ home in the Southern Highlands https://t.co/xZEXVKqwPl,2022-12-28 20:32:08.901223,1607941152790962178,2022-12-28 03:26:59+00:00,0,0,0,0,,,SinzuuliveBlog,,308,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Phoebe Burgess shares ‘low-key’ Christmas at her parents’ home in the Southern Highlands https://t.co/JiYoCq4wPV,2022-12-28 20:32:08.901288,1607941129948782594,2022-12-28 03:26:54+00:00,0,0,0,0,,,jeremy_graham,Southern Highlands NSW Aust,1086,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Christmas in the Highlands 

Free on #KU
BestSeller Amazon

When Niamh's life falls apart she flees home to the Highlands. Will her old flame Alex Mackenzie show her true love does exist?

""Enjoyable read.""

https://t.co/CWkLH0I1tq
#Romance #Kindlebooks #Reading https://t.co/9GsxV1DM3T",2022-12-28 20:32:08.901356,1607938148343889920,2022-12-28 03:15:03+00:00,0,0,3,4,,,ABC10,"Sacramento, CA",157685,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Woman dies in house fire sparked by artificial Christmas tree in California
Destiny Abdrazack, 22, was celebrating Christmas Eve with her fiancé’s family in their North Highlands home when an electrical short from the tree ignited 
 https://t.co/Jogv5rJ8Ci via @SinzuuliveBlog",2022-12-28 20:32:08.901427,1607911521677635591,2022-12-28 01:29:14+00:00,1,0,0,0,,,artist2005,"Swansea, Wales, United Kingdom",10343,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@SpudBenBean Sounds about right. The Highlands is copping it badly right now. I'm keeping us at home, hoping it doesn't get us again. OH starts Radiation again in a couple of weeks, so extra  extra careful.",2022-12-28 20:32:08.901474,1607899706243575809,2022-12-28 00:42:17+00:00,1,0,1,0,,,PhilipMarciniak,"Saanich, British Columbia",661,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Woman dies from injuries after Christmas fire at North Highlands home https://t.co/Ie2JRqaRe8,2022-12-28 20:32:08.901522,1607881542331768832,2022-12-27 23:30:07+00:00,0,0,0,0,,,BarbDesjardins,Esquimalt B.C.,2825,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
